,Date,Ticker,Expiration,OpenInterest,OpenInterestBefore,CallPut,Strike,StrikeDiff,ClosePrice,ClosePriceAfter,ExpirationDiff
1,2011-11-15,JEC   ,2011-12-17,257.0,262.0,C,41.0,0.1699981689453125,10.292499542236328,9.9375,3.0
0,2012-10-17,AOS   ,2012-11-17,0.0,0.0,P,60.0,2.25,25.66666603088379,26.07111167907715,3.0
1,2012-10-17,AOS   ,2012-11-17,11.0,12.0,C,60.0,2.25,25.66666603088379,26.07111167907715,3.0
0,2012-07-18,AOS   ,2012-08-18,71.0,71.0,P,50.0,2.0900001525878906,23.151111602783203,23.044443130493164,3.0
1,2012-07-18,AOS   ,2012-08-18,210.0,167.0,C,50.0,2.0900001525878906,23.151111602783203,23.044443130493164,3.0
0,2012-04-20,AOS   ,2012-05-19,31.0,31.0,C,45.0,2.1800003051757812,20.968889236450195,19.38222312927246,1.0
1,2012-04-20,AOS   ,2012-05-19,40.0,40.0,P,45.0,2.1800003051757812,20.968889236450195,19.38222312927246,1.0
0,2011-10-21,AOS   ,2011-11-19,0.0,0.0,P,35.0,1.2099990844726562,16.093332290649414,16.14666748046875,1.0
1,2011-10-21,AOS   ,2011-11-19,20.0,29.0,C,35.0,1.2099990844726562,16.093332290649414,16.14666748046875,1.0
0,2011-07-19,AOS   ,2011-08-20,0.0,0.0,P,45.0,1.8499984741210938,19.177778244018555,16.53333282470703,4.0
1,2011-07-19,AOS   ,2011-08-20,59.0,0.0,C,45.0,1.8499984741210938,19.177778244018555,16.53333282470703,4.0
0,2011-04-19,AOS   ,2011-05-21,0.0,0.0,C,40.0,1.5099983215332031,18.448888778686523,18.128889083862305,3.0
1,2011-04-19,AOS   ,2011-05-21,1.0,1.0,P,40.0,1.5099983215332031,18.448888778686523,18.128889083862305,3.0
0,2013-02-01,WYNN  ,2013-03-16,336.0,245.0,P,127.5,1.1299972534179688,126.37000274658203,116.55000305175781,12.0
1,2013-02-01,WYNN  ,2013-03-16,1117.0,1073.0,C,127.5,1.1299972534179688,126.37000274658203,116.55000305175781,12.0
0,2012-05-08,WYNN  ,2012-06-16,569.0,518.0,C,120.0,0.7699966430664062,119.2300033569336,103.91000366210938,10.0
1,2012-05-08,WYNN  ,2012-06-16,1169.0,1255.0,P,120.0,0.7699966430664062,119.2300033569336,103.91000366210938,10.0
0,2012-02-03,WYNN  ,2012-03-17,925.0,999.0,C,115.0,0.01999664306640625,114.9800033569336,122.75,12.0
1,2012-02-03,WYNN  ,2012-03-17,1421.0,1059.0,P,115.0,0.01999664306640625,114.9800033569336,122.75,12.0
0,2011-02-11,WYNN  ,2011-03-19,151.0,151.0,P,130.0,0.899993896484375,129.10000610351562,123.98999786376953,5.0
1,2011-02-11,WYNN  ,2011-03-19,2770.0,2771.0,C,130.0,0.899993896484375,129.10000610351562,123.98999786376953,5.0
0,2013-01-08,RPM   ,2013-02-16,129.0,111.0,P,30.0,0.09000015258789062,24.07200050354004,25.152000427246094,10.0
1,2013-01-08,RPM   ,2013-02-16,1572.0,1571.0,C,30.0,0.09000015258789062,24.07200050354004,25.152000427246094,10.0
0,2011-04-07,RPM   ,2011-05-21,11.0,11.0,P,25.0,0.2199993133544922,20.17599868774414,18.392000198364258,15.0
1,2011-04-07,RPM   ,2011-05-21,661.0,647.0,C,25.0,0.2199993133544922,20.17599868774414,18.392000198364258,15.0
0,2013-04-11,BBBY  ,2013-05-18,1366.0,1150.0,P,65.0,1.0,8.0,8.682499885559082,9.0
1,2013-04-11,BBBY  ,2013-05-18,2579.0,2388.0,C,65.0,1.0,8.0,8.682499885559082,9.0
0,2012-09-20,BBBY  ,2012-10-20,87.0,85.0,C,62.5,0.4183006286621094,7.760212421417236,7.626874923706055,2.0
1,2012-09-20,BBBY  ,2012-10-20,2581.0,1693.0,P,62.5,0.4183006286621094,7.760212421417236,7.626874923706055,2.0
0,2012-06-21,BBBY  ,2012-07-21,0.0,0.0,C,60.0,1.1699981689453125,7.646249771118164,7.672500133514404,1.0
1,2012-06-21,BBBY  ,2012-07-21,279.0,180.0,P,60.0,1.1699981689453125,7.646249771118164,7.672500133514404,1.0
0,2011-09-22,BBBY  ,2011-10-22,2269.0,1409.0,C,57.5,0.3400001525878906,7.230000019073486,7.463749885559082,2.0
1,2011-09-22,BBBY  ,2011-10-22,2856.0,1163.0,P,57.5,0.3400001525878906,7.230000019073486,7.463749885559082,2.0
0,2011-04-07,BBBY  ,2011-05-21,78.0,78.0,P,55.0,0.4500007629394531,6.818749904632568,6.960000038146973,15.0
1,2011-04-07,BBBY  ,2011-05-21,3672.0,3708.0,C,55.0,0.4500007629394531,6.818749904632568,6.960000038146973,15.0
0,2011-11-10,ASH   ,2011-12-17,528.0,512.0,P,50.0,1.25,51.25,56.38999938964844,8.0
1,2011-11-10,ASH   ,2011-12-17,694.0,61.0,C,50.0,1.25,51.25,56.38999938964844,8.0
0,2013-02-08,AIV   ,2013-03-16,0.0,0.0,P,30.0,1.4300003051757812,28.56999969482422,30.219999313354492,5.0
1,2013-02-08,AIV   ,2013-03-16,43.0,43.0,C,30.0,1.4300003051757812,28.56999969482422,30.219999313354492,5.0
0,2012-05-04,AIV   ,2012-06-16,76.0,76.0,P,25.0,2.1599998474121094,27.15999984741211,25.989999771118164,12.0
1,2012-05-04,AIV   ,2012-06-16,248.0,248.0,C,25.0,2.1599998474121094,27.15999984741211,25.989999771118164,12.0
0,2011-02-07,AIV   ,2011-03-19,10.0,10.0,P,25.0,0.7000007629394531,24.299999237060547,24.239999771118164,11.0
1,2011-02-07,AIV   ,2011-03-19,343.0,376.0,C,25.0,0.7000007629394531,24.299999237060547,24.239999771118164,11.0
0,2013-02-05,LEG   ,2013-03-16,125.0,125.0,P,30.0,0.39999961853027344,14.800000190734863,15.734999656677246,10.0
1,2013-02-05,LEG   ,2013-03-16,890.0,816.0,C,30.0,0.39999961853027344,14.800000190734863,15.734999656677246,10.0
0,2012-02-07,LEG   ,2012-03-17,1274.0,1275.0,P,22.5,0.5,11.0,11.005000114440918,10.0
1,2012-02-07,LEG   ,2012-03-17,1285.0,1285.0,C,22.5,0.5,11.0,11.005000114440918,10.0
0,2013-05-08,SGEN  ,2013-06-22,1128.0,1112.0,C,35.0,0.18999862670898438,35.189998626708984,33.75,16.0
1,2013-05-08,SGEN  ,2013-06-22,1910.0,1903.0,P,35.0,0.18999862670898438,35.189998626708984,33.75,16.0
0,2013-02-13,SGEN  ,2013-03-16,1295.0,1227.0,P,30.0,2.239999771118164,27.760000228881836,32.959999084472656,2.0
1,2013-02-13,SGEN  ,2013-03-16,1882.0,1763.0,C,30.0,2.239999771118164,27.760000228881836,32.959999084472656,2.0
0,2012-11-08,SGEN  ,2012-12-22,33.0,33.0,C,22.5,0.7299995422363281,23.229999542236328,25.540000915527344,15.0
1,2012-11-08,SGEN  ,2012-12-22,478.0,478.0,P,22.5,0.7299995422363281,23.229999542236328,25.540000915527344,15.0
0,2012-08-09,SGEN  ,2012-09-22,151.0,150.0,P,25.0,0.45999908447265625,24.540000915527344,28.889999389648438,15.0
1,2012-08-09,SGEN  ,2012-09-22,2259.0,2247.0,C,25.0,0.45999908447265625,24.540000915527344,28.889999389648438,15.0
0,2012-05-09,SGEN  ,2012-06-16,1813.0,1803.0,C,20.0,1.2299995422363281,18.770000457763672,22.40999984741211,9.0
1,2012-05-09,SGEN  ,2012-06-16,2071.0,2066.0,P,20.0,1.2299995422363281,18.770000457763672,22.40999984741211,9.0
0,2012-02-14,SGEN  ,2012-03-17,1836.0,1789.0,P,17.5,0.4400005340576172,17.940000534057617,18.709999084472656,3.0
1,2012-02-14,SGEN  ,2012-03-17,2725.0,2697.0,C,17.5,0.4400005340576172,17.940000534057617,18.709999084472656,3.0
0,2011-11-04,SGEN  ,2011-12-17,515.0,515.0,P,17.5,0.5100002288818359,18.010000228881836,16.709999084472656,12.0
1,2011-11-04,SGEN  ,2011-12-17,695.0,695.0,C,17.5,0.5100002288818359,18.010000228881836,16.709999084472656,12.0
0,2011-05-06,SGEN  ,2011-06-18,2081.0,2081.0,P,17.5,0.4699993133544922,17.030000686645508,19.3700008392334,12.0
1,2011-05-06,SGEN  ,2011-06-18,5592.0,5421.0,C,17.5,0.4699993133544922,17.030000686645508,19.3700008392334,12.0
0,2011-02-09,SGEN  ,2011-03-19,1049.0,1049.0,C,15.0,0.39999961853027344,15.399999618530273,14.300000190734863,9.0
1,2011-02-09,SGEN  ,2011-03-19,3318.0,3318.0,P,15.0,0.39999961853027344,15.399999618530273,14.300000190734863,9.0
0,2012-08-17,GPS   ,2012-09-22,266.0,107.0,P,36.0,0.009998321533203125,5.331851959228516,5.34074068069458,5.0
1,2012-08-17,GPS   ,2012-09-22,664.0,559.0,C,36.0,0.009998321533203125,5.331851959228516,5.34074068069458,5.0
0,2013-02-06,JKHY  ,2013-03-16,0.0,0.0,P,45.0,0.9399986267089844,7.343333721160889,7.4599995613098145,9.0
1,2013-02-06,JKHY  ,2013-03-16,20.0,20.0,C,45.0,0.9399986267089844,7.343333721160889,7.4599995613098145,9.0
0,2012-08-15,JKHY  ,2012-09-22,42.0,30.0,P,35.0,1.9599990844726562,6.159999847412109,6.260000228881836,9.0
1,2012-08-15,JKHY  ,2012-09-22,144.0,144.0,C,35.0,1.9599990844726562,6.159999847412109,6.260000228881836,9.0
0,2011-08-17,JKHY  ,2011-09-17,129.0,121.0,C,30.0,1.7299995422363281,4.711666584014893,4.914999961853027,2.0
1,2011-08-17,JKHY  ,2011-09-17,133.0,133.0,P,30.0,1.7299995422363281,4.711666584014893,4.914999961853027,2.0
0,2013-05-09,CF    ,2013-06-22,47.0,49.0,P,195.0,0.0099945068359375,194.99000549316406,194.4199981689453,15.0
1,2013-05-09,CF    ,2013-06-22,393.0,180.0,C,195.0,0.0099945068359375,194.99000549316406,194.4199981689453,15.0
0,2012-11-06,CF    ,2012-12-22,321.0,216.0,C,205.0,1.3300018310546875,206.3300018310547,211.74000549316406,17.0
1,2012-11-06,CF    ,2012-12-22,332.0,342.0,P,205.0,1.3300018310546875,206.3300018310547,211.74000549316406,17.0
0,2012-08-07,CF    ,2012-09-22,205.0,193.0,P,205.0,1.07000732421875,206.07000732421875,208.25999450683594,17.0
1,2012-08-07,CF    ,2012-09-22,212.0,240.0,C,205.0,1.07000732421875,206.07000732421875,208.25999450683594,17.0
0,2012-05-04,CF    ,2012-06-16,222.0,186.0,P,185.0,1.089996337890625,183.91000366210938,159.75,12.0
1,2012-05-04,CF    ,2012-06-16,235.0,123.0,C,185.0,1.089996337890625,183.91000366210938,159.75,12.0
0,2012-02-16,CF    ,2012-03-17,902.0,545.0,C,175.0,0.8899993896484375,175.88999938964844,184.2100067138672,1.0
1,2012-02-16,CF    ,2012-03-17,1133.0,1049.0,P,175.0,0.8899993896484375,175.88999938964844,184.2100067138672,1.0
0,2011-05-06,CF    ,2011-06-18,143.0,145.0,P,140.0,2.17999267578125,137.82000732421875,148.10000610351562,12.0
1,2011-05-06,CF    ,2011-06-18,178.0,171.0,C,140.0,2.17999267578125,137.82000732421875,148.10000610351562,12.0
0,2013-02-11,NCLH  ,2013-03-16,0.0,0.0,P,30.0,2.3199996948242188,27.68000030517578,30.850000381469727,4.0
1,2013-02-11,NCLH  ,2013-03-16,200.0,200.0,C,30.0,2.3199996948242188,27.68000030517578,30.850000381469727,4.0
0,2013-07-19,ALGN  ,2013-08-17,0.0,0.0,P,43.0,0.049999237060546875,42.95000076293945,42.959999084472656,1.0
1,2013-07-19,ALGN  ,2013-08-17,193.0,189.0,C,43.0,0.049999237060546875,42.95000076293945,42.959999084472656,1.0
0,2013-04-19,ALGN  ,2013-05-18,47.0,47.0,P,31.0,0.5,31.5,37.59000015258789,1.0
1,2013-04-19,ALGN  ,2013-05-18,131.0,136.0,P,32.0,0.5,31.5,37.59000015258789,1.0
2,2013-04-19,ALGN  ,2013-05-18,309.0,10.0,C,31.0,0.5,31.5,37.59000015258789,1.0
3,2013-04-19,ALGN  ,2013-05-18,778.0,612.0,C,32.0,0.5,31.5,37.59000015258789,1.0
0,2012-10-18,ALGN  ,2012-11-17,0.0,0.0,C,28.0,0.18000030517578125,28.18000030517578,25.390499114990234,2.0
1,2012-10-18,ALGN  ,2012-11-17,73.0,45.0,P,28.0,0.18000030517578125,28.18000030517578,25.390499114990234,2.0
0,2012-07-20,ALGN  ,2012-08-18,32.0,29.0,P,34.0,0.18000030517578125,34.18000030517578,34.66999816894531,1.0
1,2012-07-20,ALGN  ,2012-08-18,218.0,192.0,C,34.0,0.18000030517578125,34.18000030517578,34.66999816894531,1.0
0,2011-04-21,ALGN  ,2011-05-21,0.0,0.0,P,25.0,0.010000228881835938,24.989999771118164,23.969999313354492,1.0
1,2011-04-21,ALGN  ,2011-05-21,5.0,0.0,C,25.0,0.010000228881835938,24.989999771118164,23.969999313354492,1.0
0,2011-04-21,JBLU  ,2011-05-21,51.0,61.0,C,5.0,0.3899998664855957,1.5970369577407837,1.8474074602127075,1.0
1,2011-04-21,JBLU  ,2011-05-21,474.0,545.0,P,5.0,0.3899998664855957,1.5970369577407837,1.8474074602127075,1.0
0,2013-06-18,FDS   ,2013-07-20,584.0,567.0,C,100.0,0.8799972534179688,22.02666664123535,23.56888771057129,3.0
1,2013-06-18,FDS   ,2013-07-20,1717.0,1655.0,P,100.0,0.8799972534179688,22.02666664123535,23.56888771057129,3.0
0,2013-03-19,FDS   ,2013-04-20,777.0,764.0,C,95.0,2.1800003051757812,20.626667022705078,20.07555389404297,3.0
1,2013-03-19,FDS   ,2013-04-20,1103.0,657.0,P,95.0,2.1800003051757812,20.626667022705078,20.07555389404297,3.0
0,2012-12-18,FDS   ,2013-01-19,17.0,17.0,C,90.0,2.19000244140625,20.48666763305664,20.253334045410156,2.0
1,2012-12-18,FDS   ,2013-01-19,256.0,219.0,P,90.0,2.19000244140625,20.48666763305664,20.253334045410156,2.0
0,2012-06-12,FDS   ,2012-07-21,0.0,0.0,C,90.0,1.6999969482421875,20.377777099609375,20.204444885253906,10.0
1,2012-06-12,FDS   ,2012-07-21,33.0,33.0,P,90.0,1.6999969482421875,20.377777099609375,20.204444885253906,10.0
0,2012-03-13,FDS   ,2012-04-21,1.0,0.0,C,100.0,1.339996337890625,21.92444610595703,21.657777786254883,10.0
1,2012-03-13,FDS   ,2012-04-21,10.0,0.0,P,100.0,1.339996337890625,21.92444610595703,21.657777786254883,10.0
0,2011-12-13,FDS   ,2012-01-21,10.0,10.0,C,90.0,1.7600021362304688,19.608888626098633,19.626667022705078,10.0
1,2011-12-13,FDS   ,2012-01-21,20.0,19.0,P,90.0,1.7600021362304688,19.608888626098633,19.626667022705078,10.0
0,2011-06-14,FDS   ,2011-07-16,1.0,1.0,C,100.0,0.09999847412109375,22.200000762939453,21.808889389038086,3.0
1,2011-06-14,FDS   ,2011-07-16,42.0,25.0,P,100.0,0.09999847412109375,22.200000762939453,21.808889389038086,3.0
0,2011-03-15,FDS   ,2011-04-16,21.0,11.0,C,100.0,1.7399978637695312,21.835556030273438,22.85333251953125,4.0
1,2011-03-15,FDS   ,2011-04-16,101.0,80.0,P,100.0,1.7399978637695312,21.835556030273438,22.85333251953125,4.0
0,2013-02-01,KRC   ,2013-03-16,0.0,0.0,C,50.0,0.09999847412109375,50.099998474121094,53.43000030517578,12.0
1,2013-02-01,KRC   ,2013-03-16,0.0,0.0,P,50.0,0.09999847412109375,50.099998474121094,53.43000030517578,12.0
0,2013-05-23,RL    ,2013-06-22,306.0,289.0,P,185.0,1.30999755859375,183.69000244140625,169.08999633789062,1.0
1,2013-05-23,RL    ,2013-06-22,653.0,494.0,C,185.0,1.30999755859375,183.69000244140625,169.08999633789062,1.0
0,2013-02-06,RL    ,2013-03-16,0.0,0.0,P,175.0,0.3699951171875,174.6300048828125,177.17999267578125,9.0
1,2013-02-06,RL    ,2013-03-16,73.0,37.0,C,175.0,0.3699951171875,174.6300048828125,177.17999267578125,9.0
0,2012-08-08,RL    ,2012-09-22,105.0,102.0,C,150.0,1.350006103515625,151.35000610351562,158.85000610351562,16.0
1,2012-08-08,RL    ,2012-09-22,120.0,66.0,P,150.0,1.350006103515625,151.35000610351562,158.85000610351562,16.0
0,2012-02-08,RL    ,2012-03-17,0.0,0.0,P,170.0,1.4900054931640625,171.49000549316406,173.77999877929688,9.0
1,2012-02-08,RL    ,2012-03-17,1162.0,154.0,C,170.0,1.4900054931640625,171.49000549316406,173.77999877929688,9.0
0,2011-11-09,RL    ,2011-12-17,99.0,66.0,C,150.0,0.05999755859375,149.94000244140625,146.33999633789062,9.0
1,2011-11-09,RL    ,2011-12-17,314.0,86.0,P,150.0,0.05999755859375,149.94000244140625,146.33999633789062,9.0
0,2011-08-10,RL    ,2011-09-17,418.0,424.0,C,125.0,0.279998779296875,125.27999877929688,137.32000732421875,9.0
1,2011-08-10,RL    ,2011-09-17,990.0,990.0,P,125.0,0.279998779296875,125.27999877929688,137.32000732421875,9.0
0,2011-02-09,RL    ,2011-03-19,0.0,0.0,P,125.0,0.34999847412109375,125.3499984741211,125.51000213623047,9.0
1,2011-02-09,RL    ,2011-03-19,48.0,0.0,C,125.0,0.34999847412109375,125.3499984741211,125.51000213623047,9.0
0,2012-04-19,VMW   ,2012-05-19,203.0,151.0,P,115.0,1.25,113.75,98.94999694824219,2.0
1,2012-04-19,VMW   ,2012-05-19,1467.0,1112.0,C,115.0,1.25,113.75,98.94999694824219,2.0
0,2011-10-18,VMW   ,2011-11-19,38.0,19.0,P,97.5,0.6399993896484375,96.86000061035156,103.25,4.0
1,2011-10-18,VMW   ,2011-11-19,883.0,565.0,C,97.5,0.6399993896484375,96.86000061035156,103.25,4.0
0,2011-07-20,VMW   ,2011-08-20,742.0,425.0,P,105.0,0.910003662109375,105.91000366210938,88.18000030517578,3.0
1,2011-07-20,VMW   ,2011-08-20,4774.0,3383.0,C,105.0,0.910003662109375,105.91000366210938,88.18000030517578,3.0
0,2011-04-20,VMW   ,2011-05-21,11.0,11.0,P,100.0,2.0999984741210938,97.9000015258789,93.88999938964844,2.0
1,2011-04-20,VMW   ,2011-05-21,2905.0,353.0,C,100.0,2.0999984741210938,97.9000015258789,93.88999938964844,2.0
0,2013-02-13,ACC   ,2013-03-16,19.0,12.0,P,45.0,1.9099998474121094,46.90999984741211,44.5,2.0
1,2013-02-13,ACC   ,2013-03-16,73.0,73.0,C,45.0,1.9099998474121094,46.90999984741211,44.5,2.0
0,2011-02-16,ACC   ,2011-03-19,10.0,10.0,P,35.0,2.020000457763672,32.97999954223633,31.18000030517578,2.0
1,2011-02-16,ACC   ,2011-03-19,394.0,394.0,C,35.0,2.020000457763672,32.97999954223633,31.18000030517578,2.0
0,2012-12-14,NDSN  ,2013-01-19,0.0,0.0,C,60.0,1.0999984741210938,15.274999618530273,16.157499313354492,4.0
1,2012-12-14,NDSN  ,2013-01-19,20.0,20.0,P,60.0,1.0999984741210938,15.274999618530273,16.157499313354492,4.0
0,2012-08-21,NDSN  ,2012-09-22,1.0,0.0,P,60.0,1.0699996948242188,15.267499923706055,15.640000343322754,3.0
1,2012-08-21,NDSN  ,2012-09-22,196.0,194.0,C,60.0,1.0699996948242188,15.267499923706055,15.640000343322754,3.0
0,2011-12-15,NDSN  ,2012-01-21,0.0,0.0,C,40.0,0.43000030517578125,10.107500076293945,10.539999961853027,8.0
1,2011-12-15,NDSN  ,2012-01-21,0.0,0.0,P,40.0,0.43000030517578125,10.107500076293945,10.539999961853027,8.0
0,2012-11-06,QGEN  ,2012-12-22,0.0,0.0,C,17.5,0.5799999237060547,2.259999990463257,2.2637500762939453,17.0
1,2012-11-06,QGEN  ,2012-12-22,0.0,0.0,P,17.5,0.5799999237060547,2.259999990463257,2.2637500762939453,17.0
0,2013-02-07,SRCL  ,2013-03-16,0.0,0.0,P,100.0,1.80999755859375,24.547500610351562,24.622499465942383,8.0
1,2013-02-07,SRCL  ,2013-03-16,1149.0,953.0,C,100.0,1.80999755859375,24.547500610351562,24.622499465942383,8.0
0,2012-02-03,SRCL  ,2012-03-17,0.0,0.0,P,85.0,1.9000015258789062,21.725000381469727,21.559999465942383,12.0
1,2012-02-03,SRCL  ,2012-03-17,121.0,34.0,C,85.0,1.9000015258789062,21.725000381469727,21.559999465942383,12.0
0,2011-02-04,SRCL  ,2011-03-19,0.0,0.0,P,85.0,1.3700027465820312,20.907499313354492,21.177499771118164,12.0
1,2011-02-04,SRCL  ,2011-03-19,155.0,155.0,C,85.0,1.3700027465820312,20.907499313354492,21.177499771118164,12.0
0,2012-11-15,HP    ,2012-12-22,196.0,196.0,P,50.0,1.1500015258789062,12.212499618530273,13.417499542236328,8.0
1,2012-11-15,HP    ,2012-12-22,583.0,628.0,C,50.0,1.1500015258789062,12.212499618530273,13.417499542236328,8.0
0,2011-11-17,HP    ,2011-12-17,308.0,300.0,P,55.0,0.8699989318847656,13.532500267028809,13.944999694824219,1.0
1,2011-11-17,HP    ,2011-12-17,693.0,681.0,C,55.0,0.8699989318847656,13.532500267028809,13.944999694824219,1.0
0,2013-02-07,SNI   ,2013-03-16,103.0,103.0,C,60.0,0.029998779296875,59.970001220703125,64.33999633789062,8.0
1,2013-02-07,SNI   ,2013-03-16,529.0,529.0,P,60.0,0.029998779296875,59.970001220703125,64.33999633789062,8.0
0,2012-02-09,SNI   ,2012-03-17,21.0,21.0,P,45.0,1.1800003051757812,43.81999969482422,45.2400016784668,8.0
1,2012-02-09,SNI   ,2012-03-17,5535.0,5535.0,C,45.0,1.1800003051757812,43.81999969482422,45.2400016784668,8.0
0,2011-08-09,SNI   ,2011-09-17,35.0,2.0,C,40.0,2.0699996948242188,42.06999969482422,41.04999923706055,10.0
1,2011-08-09,SNI   ,2011-09-17,57.0,57.0,P,40.0,2.0699996948242188,42.06999969482422,41.04999923706055,10.0
0,2011-02-10,SNI   ,2011-03-19,70.0,74.0,P,50.0,0.13000106811523438,49.869998931884766,49.95000076293945,8.0
1,2011-02-10,SNI   ,2011-03-19,111.0,72.0,C,50.0,0.13000106811523438,49.869998931884766,49.95000076293945,8.0
0,2012-11-07,OGE   ,2012-12-22,0.0,0.0,P,55.0,0.9500007629394531,27.975000381469727,28.3700008392334,16.0
1,2012-11-07,OGE   ,2012-12-22,25.0,25.0,C,55.0,0.9500007629394531,27.975000381469727,28.3700008392334,16.0
0,2012-02-16,OGE   ,2012-03-17,11.0,11.0,P,55.0,1.6399993896484375,26.68000030517578,26.479999542236328,1.0
1,2012-02-16,OGE   ,2012-03-17,611.0,611.0,C,55.0,1.6399993896484375,26.68000030517578,26.479999542236328,1.0
0,2013-03-06,MTN   ,2013-04-20,8.0,0.0,P,57.5,0.7999992370605469,56.70000076293945,61.709999084472656,16.0
1,2013-03-06,MTN   ,2013-04-20,33.0,33.0,C,57.5,0.7999992370605469,56.70000076293945,61.709999084472656,16.0
0,2012-06-06,MTN   ,2012-07-21,7.0,7.0,P,47.5,0.5,47.0,50.040000915527344,16.0
1,2012-06-06,MTN   ,2012-07-21,108.0,108.0,C,47.5,0.5,47.0,50.040000915527344,16.0
0,2011-12-07,MTN   ,2012-01-21,58.0,58.0,C,45.0,0.3899993896484375,45.38999938964844,38.150001525878906,16.0
1,2011-12-07,MTN   ,2012-01-21,67.0,66.0,P,45.0,0.3899993896484375,45.38999938964844,38.150001525878906,16.0
0,2011-09-22,MTN   ,2011-10-22,36.0,36.0,C,37.5,0.75,36.75,41.599998474121094,2.0
1,2011-09-22,MTN   ,2011-10-22,98.0,89.0,P,37.5,0.75,36.75,41.599998474121094,2.0
0,2011-06-09,MTN   ,2011-07-16,3.0,3.0,C,45.0,0.5400009155273438,45.540000915527344,46.630001068115234,8.0
1,2011-06-09,MTN   ,2011-07-16,98.0,98.0,P,45.0,0.5400009155273438,45.540000915527344,46.630001068115234,8.0
0,2011-03-10,MTN   ,2011-04-16,49.0,49.0,C,47.5,1.1100006103515625,48.61000061035156,49.40999984741211,9.0
1,2011-03-10,MTN   ,2011-04-16,970.0,970.0,P,47.5,1.1100006103515625,48.61000061035156,49.40999984741211,9.0
0,2013-02-05,LII   ,2013-03-16,3.0,3.0,C,60.0,1.2000007629394531,58.79999923706055,61.209999084472656,10.0
1,2013-02-05,LII   ,2013-03-16,50.0,50.0,P,60.0,1.2000007629394531,58.79999923706055,61.209999084472656,10.0
0,2013-07-19,MAN   ,2013-08-17,0.0,0.0,P,65.0,0.69000244140625,65.69000244140625,67.31999969482422,1.0
1,2013-07-19,MAN   ,2013-08-17,123.0,23.0,C,65.0,0.69000244140625,65.69000244140625,67.31999969482422,1.0
0,2013-04-19,MAN   ,2013-05-18,438.0,438.0,P,55.0,1.4300003051757812,53.56999969482422,58.150001525878906,1.0
1,2013-04-19,MAN   ,2013-05-18,2085.0,2075.0,C,55.0,1.4300003051757812,53.56999969482422,58.150001525878906,1.0
0,2012-10-19,MAN   ,2012-11-17,0.0,0.0,P,40.0,0.470001220703125,39.529998779296875,36.31999969482422,1.0
1,2012-10-19,MAN   ,2012-11-17,14.0,13.0,C,40.0,0.470001220703125,39.529998779296875,36.31999969482422,1.0
0,2012-07-20,MAN   ,2012-08-18,47.0,26.0,C,35.0,1.5400009155273438,33.459999084472656,37.72999954223633,1.0
1,2012-07-20,MAN   ,2012-08-18,360.0,358.0,P,35.0,1.5400009155273438,33.459999084472656,37.72999954223633,1.0
0,2012-04-20,MAN   ,2012-05-19,145.0,129.0,C,45.0,0.0800018310546875,44.91999816894531,35.2400016784668,1.0
1,2012-04-20,MAN   ,2012-05-19,477.0,457.0,P,45.0,0.0800018310546875,44.91999816894531,35.2400016784668,1.0
0,2011-10-21,MAN   ,2011-11-19,38.0,26.0,P,40.0,0.8199996948242188,40.81999969482422,35.29999923706055,1.0
1,2011-10-21,MAN   ,2011-11-19,132.0,126.0,C,40.0,0.8199996948242188,40.81999969482422,35.29999923706055,1.0
0,2011-07-21,MAN   ,2011-08-20,470.0,424.0,C,55.0,0.029998779296875,54.970001220703125,37.20000076293945,2.0
1,2011-07-21,MAN   ,2011-08-20,2243.0,2243.0,P,55.0,0.029998779296875,54.970001220703125,37.20000076293945,2.0
0,2011-04-21,MAN   ,2011-05-21,0.0,0.0,P,70.0,1.8600006103515625,68.13999938964844,62.130001068115234,1.0
1,2011-04-21,MAN   ,2011-05-21,175.0,189.0,C,70.0,1.8600006103515625,68.13999938964844,62.130001068115234,1.0
0,2013-02-07,NNN   ,2013-03-16,0.0,0.0,P,35.0,2.3499984741210938,32.650001525878906,35.58000183105469,8.0
1,2013-02-07,NNN   ,2013-03-16,6.0,6.0,C,35.0,2.3499984741210938,32.650001525878906,35.58000183105469,8.0
0,2012-02-06,NNN   ,2012-03-17,5.0,5.0,C,25.0,2.229999542236328,27.229999542236328,26.420000076293945,11.0
